obligation_id,customer_id,provider,obligation_type,total_amount,remaining_amount,monthly_payment,interest_rate,status
OBL0006448,CUS004085,Alinma Bank,Mortgage,2561843.86,1671975.29,151997.75,3.92,Active
OBL0006449,CUS004085,Alinma Bank,Credit Card,51255.24,29385.82,1049.49,20.56,Active
OBL0006450,CUS004086,Bank Albilad,Personal Loan,475201.57,0.0,0.0,7.3,Closed
OBL0006451,CUS004086,Tamara,Tamara,4997.57,0.0,0.0,,Closed
OBL0006452,CUS004087,Al Jazirah Auto,Auto Loan,118223.99,70200.05,2264.52,5.19,Active
OBL0006453,CUS004087,Al Rajhi Bank,Credit Card,15304.74,3468.65,133.41,20.93,Active
OBL0006454,CUS004088,Tamara,Tamara,597.87,151.54,5.41,0.0,Active
OBL0006455,CUS004088,Al Rajhi Bank,Mortgage,2115817.19,0.0,0.0,3.21,Closed
OBL0006456,CUS004088,Tabby,Tabby,2442.33,1773.66,55.43,0.0,Active
OBL0006457,CUS004089,Tamara,Tamara,3360.6,0.0,0.0,0.0,Closed
OBL0006458,CUS004089,Riyad Bank,Mortgage,2072462.23,1981784.34,68337.39,4.73,Active
OBL0006459,CUS004089,Riyad Bank,Auto Loan,196830.58,57890.32,3618.14,5.86,Overdue
OBL0006460,CUS004093,Alinma Bank,Auto Loan,104793.79,0.0,0.0,5.55,Closed
OBL0006461,CUS004093,Tabby,Tabby,3729.03,1080.94,360.31,0.0,Active
OBL0006462,CUS004093,Tabby,Tabby,1715.77,0.0,0.0,0.0,Closed
OBL0006463,CUS004093,Tabby,Tabby,4887.02,995.01,,0.0,Overdue
OBL0006464,CUS004095,SNB,Personal Loan,70516.55,36900.47,1118.2,4.27,Active
OBL0006465,CUS004096,SNB,Personal Loan,487223.48,126410.93,15801.37,4.9,Active
OBL0006466,CUS004096,Alinma Bank,Mortgage,2109747.4,735534.75,35025.46,3.58,Active
OBL0006467,CUS004096,Bank Albilad,Credit Card,93260.55,72361.52,1955.72,22.0,Active
OBL0006468,CUS004098,Alinma Bank,Personal Loan,478839.95,387456.39,13837.73,8.88,Active
OBL0006469,CUS004098,SAB,Personal Loan,479749.31,0.0,0.0,5.71,Closed
OBL0006470,CUS004099,Tabby,Tabby,4441.85,1451.61,161.29,0.0,Active
OBL0006471,CUS004099,Tabby,Tabby,663.72,458.28,8.99,0.0,Active
OBL0006472,CUS004100,Tabby,Tabby,1116.8,0.0,0.0,0.0,Closed
OBL0006473,CUS004102,SNB,Mortgage,1456656.19,0.0,0.0,5.5,Closed
OBL0006474,CUS004102,Tamara,Tamara,4623.06,4308.15,87.92,0.0,Overdue
OBL0006475,CUS004103,Alinma Bank,Personal Loan,61296.27,53810.24,1281.2,8.15,Active
OBL0006476,CUS004103,Riyad Bank,Personal Loan,89897.99,71449.87,1458.16,3.77,Active
OBL0006477,CUS004103,SAB,Credit Card,7512.67,1675.52,55.85,21.97,Deferred
OBL0006478,CUS004104,Tabby,Tabby,1436.64,84.32,5.62,0.0,Deferred
OBL0006479,CUS004105,Alinma Bank,Auto Loan,148833.21,111135.7,6174.21,3.22,Active
OBL0006480,CUS004105,Saudi Investment Bank,Personal Loan,28671.26,0.0,0.0,3.54,Closed
OBL0006481,CUS004106,Tabby,Tabby,4934.26,157.61,9.27,0.0,Active
OBL0006482,CUS004106,Tabby,Tabby,2799.24,0.0,0.0,0.0,Closed
OBL0006483,CUS004107,Alinma Bank,Mortgage,771474.61,717613.34,17502.76,3.53,Active
OBL0006484,CUS004107,Tamara,Tamara,2912.03,0.0,0.0,0.0,Closed
OBL0006485,CUS004107,Tabby,Tabby,2593.6,1988.4,38.24,0.0,Active
OBL0006486,CUS004108,Tamara,Tamara,466.91,267.48,7.64,0.0,Deferred
OBL0006487,CUS004108,SNB,Mortgage,1230265.64,137374.31,2747.49,2.9,Overdue
OBL0006488,CUS004108,Bank Albilad,Mortgage,1324534.14,724377.43,28975.1,3.08,Active
OBL0006489,CUS004109,Alinma Bank,Mortgage,906364.5,123650.52,4946.02,5.28,Active
OBL0006490,CUS004109,SAB,Auto Loan,168818.73,47480.48,1758.54,3.98,Active
OBL0006491,CUS004109,Tabby,Tabby,1273.95,0.0,0.0,0.0,Closed
OBL0006492,CUS004110,Tamara,Tamara,2070.38,1401.17,77.84,0.0,Active
OBL0006493,CUS004110,Bank Albilad,Personal Loan,42220.83,0.0,0.0,7.61,Closed
OBL0006494,CUS004110,Al Rajhi Bank,Credit Card,3346.81,2316.0,121.89,,Active
OBL0006495,CUS004110,Al Rajhi Bank,Personal Loan,37506.92,19333.14,552.38,6.11,Active
OBL0006496,CUS004112,SNB,Auto Loan,36972.35,0.0,0.0,5.39,Closed
OBL0006497,CUS004112,Tamara,Tamara,2301.39,1229.22,22.76,0.0,Active
OBL0006498,CUS004117,Tabby,Tabby,1372.95,885.01,30.52,0.0,Active
OBL0006499,CUS004117,Tamara,Tamara,401.06,291.92,9.42,0.0,Active
OBL0006500,CUS004117,Bank AlJazira,Credit Card,22339.61,0.0,0.0,20.6,Closed
OBL0006501,CUS004118,SNB,Credit Card,34864.79,6286.16,112.25,28.28,Active
OBL0006502,CUS004118,Tabby,Tabby,820.46,719.74,42.34,0.0,Active
OBL0006503,CUS004118,Tamara,Tamara,2074.81,1455.61,242.6,0.0,Overdue
OBL0006504,CUS004120,Bank AlJazira,Credit Card,62927.67,54376.32,1235.83,23.25,Active
OBL0006505,CUS004122,Alinma Bank,Mortgage,2942933.63,0.0,0.0,3.13,Closed
OBL0006506,CUS004122,SNB,Mortgage,2167364.46,856497.32,18223.35,4.25,Deferred
OBL0006507,CUS004122,SNB,Mortgage,1946302.34,0.0,0.0,4.29,Closed
OBL0006508,CUS004122,Tamara,Tamara,2423.7,843.39,26.36,0.0,Active
OBL0006509,CUS004123,Tabby,Tabby,581.41,277.01,4.78,0.0,Active
OBL0006510,CUS004123,Riyad Bank,Credit Card,39664.22,30317.56,541.38,26.26,Active
OBL0006511,CUS004124,SNB,Personal Loan,22016.09,20424.4,498.16,3.72,Active
OBL0006512,CUS004124,Al Rajhi Bank,Personal Loan,21479.72,6195.27,110.63,7.86,Active
OBL0006513,CUS004124,Tamara,Tamara,4520.51,1808.2,47.58,0.0,Active
OBL0006514,CUS004125,Tabby,Tabby,561.57,0.0,0.0,0.0,Closed
OBL0006515,CUS004128,Riyad Bank,Auto Loan,141008.25,59018.56,1283.01,5.68,Deferred
OBL0006516,CUS004128,SNB,Personal Loan,165206.57,0.0,0.0,8.46,Closed
OBL0006517,CUS004128,SAB,Personal Loan,120110.62,25433.16,2825.91,,Active
OBL0006518,CUS004130,SAB,Mortgage,1393036.8,0.0,0.0,2.75,Closed
OBL0006519,CUS004130,Tamara,Tamara,642.41,189.56,6.11,0.0,Active
OBL0006520,CUS004130,Al Rajhi Bank,Mortgage,2536329.39,0.0,0.0,4.34,Closed
OBL0006521,CUS004131,Alinma Bank,Personal Loan,206049.5,0.0,0.0,6.18,Closed
OBL0006522,CUS004131,SAB,Auto Loan,134856.89,120641.87,9280.14,5.09,Active
OBL0006523,CUS004131,Tabby,Tabby,4617.04,3955.58,109.88,0.0,Active
OBL0006524,CUS004131,Tamara,Tamara,2870.48,2242.6,39.34,0.0,Active
OBL0006525,CUS004132,Alinma Bank,Personal Loan,729265.66,610352.82,15258.82,7.78,Active
OBL0006526,CUS004132,Tamara,Tamara,3461.04,1838.9,34.7,0.0,Active
OBL0006527,CUS004132,Saudi Investment Bank,Personal Loan,340194.32,0.0,0.0,3.98,Closed
OBL0006528,CUS004135,Tamara,Tamara,3844.29,3009.42,79.2,0.0,Active
OBL0006529,CUS004135,Abdul Latif Jameel Finance,Auto Loan,116259.12,91380.71,1575.53,7.36,Active
OBL0006530,CUS004136,Tabby,Tabby,1115.04,0.0,0.0,0.0,Closed
OBL0006531,CUS004136,Riyad Bank,Credit Card,96290.38,20917.38,950.79,22.65,Active
OBL0006532,CUS004136,Bank Albilad,Mortgage,1410405.92,362586.49,7251.73,3.77,Active
OBL0006533,CUS004136,Bank Albilad,Auto Loan,198510.95,175479.15,2974.22,6.76,Active
OBL0006534,CUS004137,Tamara,Tamara,675.51,509.08,42.42,0.0,Active
OBL0006535,CUS004138,Abdul Latif Jameel Finance,Auto Loan,42219.27,0.0,0.0,3.38,Closed
OBL0006536,CUS004138,Tabby,Tabby,655.63,0.0,0.0,0.0,Closed
OBL0006537,CUS004138,SNB,Auto Loan,174554.97,84974.44,2930.15,6.51,Active
OBL0006538,CUS004138,Tabby,Tabby,748.56,142.07,4.06,0.0,Active
OBL0006539,CUS004139,Alinma Bank,Auto Loan,96922.86,68022.48,9717.5,3.1,Overdue
OBL0006540,CUS004139,Saudi Investment Bank,Auto Loan,109168.46,0.0,0.0,3.36,Closed
OBL0006541,CUS004139,Bank Albilad,Credit Card,33399.3,0.0,0.0,28.63,Closed
OBL0006542,CUS004139,SNB,Mortgage,1059291.31,0.0,0.0,2.6,Closed
OBL0006543,CUS004140,Saudi Investment Bank,Auto Loan,135683.06,119530.45,2543.2,5.02,Active
OBL0006544,CUS004140,Tabby,Tabby,3640.11,0.0,0.0,0.0,Closed
OBL0006545,CUS004140,Bank Albilad,Auto Loan,148466.24,0.0,0.0,3.74,Closed
OBL0006546,CUS004140,SAB,Personal Loan,146651.02,127260.07,2313.82,6.15,Active
OBL0006547,CUS004141,Tabby,Tabby,3757.44,1640.35,74.56,0.0,Active
OBL0006548,CUS004141,Riyad Bank,Auto Loan,77758.94,73954.59,9244.32,7.48,Deferred
OBL0006549,CUS004143,Tamara,Tamara,871.8,84.25,9.36,0.0,Active
OBL0006550,CUS004143,Tabby,Tabby,518.31,484.24,69.18,0.0,Active
OBL0006551,CUS004143,Tabby,Tabby,2797.71,0.0,0.0,0.0,Closed
OBL0006552,CUS004144,Tabby,Tabby,1314.01,397.28,44.14,0.0,Active
OBL0006553,CUS004144,Riyad Bank,Mortgage,924491.26,154264.74,3024.8,4.87,Active
OBL0006554,CUS004146,Tabby,Tabby,1382.39,969.62,48.48,0.0,Active
OBL0006555,CUS004146,Bank Albilad,Mortgage,1467786.73,67893.66,9699.09,5.23,Active
OBL0006556,CUS004146,Riyad Bank,Auto Loan,39878.32,6568.5,345.71,4.44,Active
OBL0006557,CUS004146,Tamara,Tamara,1754.92,784.84,13.53,,Active
OBL0006558,CUS004147,Al Rajhi Bank,Mortgage,927551.07,19092.77,658.37,4.81,Active
OBL0006559,CUS004147,Bank AlJazira,Credit Card,40600.27,0.0,0.0,20.49,Closed
OBL0006560,CUS004150,Tamara,Tamara,4129.8,2894.62,54.62,0.0,Active
OBL0006561,CUS004150,Tabby,Tabby,3352.97,2869.26,151.01,0.0,Active
OBL0006562,CUS004150,Al Rajhi Bank,Auto Loan,97140.96,88835.65,5552.23,5.95,Active
OBL0006563,CUS004151,Tamara,Tamara,2749.63,2006.03,44.58,0.0,Deferred
OBL0006564,CUS004153,Tabby,Tabby,1850.85,1657.23,30.69,0.0,Active
OBL0006565,CUS004156,SAB,Credit Card,15088.11,11873.01,304.44,21.34,Active
OBL0006566,CUS004156,Bank AlJazira,Auto Loan,40218.52,36630.65,832.51,5.66,Active
OBL0006567,CUS004156,Alinma Bank,Credit Card,20596.77,16993.11,459.27,18.44,Active
OBL0006568,CUS004156,Tamara,Tamara,2918.51,0.0,0.0,0.0,Closed
OBL0006569,CUS004157,Al Rajhi Bank,Personal Loan,122162.47,96225.91,3849.04,6.52,Active
OBL0006570,CUS004159,Bank AlJazira,Personal Loan,213787.32,170576.89,13121.3,6.04,Overdue
OBL0006571,CUS004159,Al Rajhi Bank,Mortgage,1374445.6,145723.65,2973.95,5.41,Active
OBL0006572,CUS004159,Bank AlJazira,Auto Loan,38133.36,8359.32,219.98,5.94,Active
OBL0006573,CUS004160,Tamara,Tamara,1724.06,714.44,28.58,0.0,Active
OBL0006574,CUS004160,Tabby,Tabby,4916.12,226.18,20.56,0.0,Active
OBL0006575,CUS004160,Bank Albilad,Credit Card,27693.81,1183.09,84.51,26.44,Active
OBL0006576,CUS004161,Tabby,Tabby,836.16,570.14,12.96,0.0,Active
OBL0006577,CUS004161,Tabby,Tabby,3304.9,1171.47,22.1,0.0,Active
OBL0006578,CUS004164,Saudi Investment Bank,Personal Loan,49363.72,36918.3,1605.14,7.8,Active
OBL0006579,CUS004164,Tamara,Tamara,1006.51,0.0,0.0,0.0,Closed
OBL0006580,CUS004164,Saudi Investment Bank,Credit Card,25610.27,12344.14,1763.45,25.87,Active
OBL0006581,CUS004166,Tabby,Tabby,1402.96,0.0,0.0,0.0,Closed
OBL0006582,CUS004166,Tamara,Tamara,680.09,218.3,4.04,0.0,Deferred
OBL0006583,CUS004166,SNB,Auto Loan,89985.04,65421.68,2725.9,4.5,Active
OBL0006584,CUS004168,Bank Albilad,Mortgage,1260866.36,347613.94,7241.96,5.03,Active
OBL0006585,CUS004169,Tamara,Tamara,1784.55,0.0,0.0,0.0,Closed
OBL0006586,CUS004169,Bank Albilad,Credit Card,29760.5,27863.5,9287.83,27.74,Active
OBL0006587,CUS004169,Al Rajhi Bank,Personal Loan,156508.04,61795.25,1287.4,7.07,Overdue
OBL0006588,CUS004170,Bank Albilad,Credit Card,49496.73,38178.7,4242.08,22.75,Active
OBL0006589,CUS004170,Alinma Bank,Mortgage,1544632.86,38941.69,748.88,3.29,Active
OBL0006590,CUS004170,Bank Albilad,Mortgage,927045.9,69180.37,5321.57,3.08,Overdue
OBL0006591,CUS004170,SAB,Personal Loan,231459.86,36439.16,2024.4,8.89,Overdue
OBL0006592,CUS004171,Al Rajhi Bank,Personal Loan,343667.45,333287.43,10751.21,6.89,Active
OBL0006593,CUS004171,Al Rajhi Bank,Personal Loan,423009.58,183800.66,3467.94,8.96,Active
OBL0006594,CUS004171,Al Rajhi Bank,Personal Loan,317556.07,236401.52,26266.84,7.06,Active
OBL0006595,CUS004171,Bank Albilad,Personal Loan,60623.07,18745.27,604.69,7.56,Active
OBL0006596,CUS004173,Tamara,Tamara,1260.48,1130.18,102.74,0.0,Active
OBL0006597,CUS004174,Saudi Investment Bank,Auto Loan,89001.78,43513.94,988.95,5.54,Active
OBL0006598,CUS004174,Bank Albilad,Auto Loan,35261.88,21667.65,1031.79,3.71,Active
OBL0006599,CUS004176,Al Rajhi Bank,Credit Card,14876.2,10697.58,254.7,22.82,Active
OBL0006600,CUS004176,Tabby,Tabby,3289.94,1696.3,47.12,0.0,Active
OBL0006601,CUS004178,SNB,Personal Loan,275655.13,42326.62,813.97,7.85,Active
OBL0006602,CUS004178,Riyad Bank,Mortgage,1458793.1,31460.24,533.22,4.24,Active
OBL0006603,CUS004178,Tabby,Tabby,2518.39,632.52,17.1,0.0,Active
OBL0006604,CUS004178,Tamara,Tamara,479.46,351.46,18.5,0.0,Overdue
OBL0006605,CUS004179,Al Rajhi Bank,Mortgage,2094518.79,0.0,0.0,3.02,Closed
OBL0006606,CUS004179,SAB,Credit Card,48975.08,7139.18,142.78,23.32,Active
OBL0006607,CUS004181,SNB,Mortgage,1079330.48,723385.24,17643.54,4.98,Active
OBL0006608,CUS004181,Saudi Investment Bank,Auto Loan,97720.63,41482.33,1257.04,4.62,Overdue
OBL0006609,CUS004182,Bank Albilad,Auto Loan,166275.11,152906.05,3324.04,,Active
OBL0006610,CUS004182,SNB,Credit Card,4667.66,1106.42,,26.01,Active
OBL0006611,CUS004183,SNB,Credit Card,103213.01,65911.72,4707.98,18.21,Active
OBL0006612,CUS004183,Tabby,Tabby,4054.45,1075.89,22.41,0.0,Active
OBL0006613,CUS004185,SAB,Personal Loan,598039.12,0.0,0.0,,Closed
OBL0006614,CUS004185,SNB,Mortgage,3055236.99,1116492.51,29381.38,4.51,Deferred
OBL0006615,CUS004186,Saudi Investment Bank,Auto Loan,48568.58,10778.13,718.54,5.32,Active
OBL0006616,CUS004187,Tamara,Tamara,998.83,653.56,93.37,0.0,Active
OBL0006617,CUS004187,Tamara,Tamara,4807.06,1598.94,28.55,0.0,Overdue
OBL0006618,CUS004189,Tabby,Tabby,4558.71,2229.66,92.9,,Active
OBL0006619,CUS004189,Tamara,Tamara,1617.13,0.0,0.0,0.0,Closed
OBL0006620,CUS004189,Tabby,Tabby,4196.65,3686.95,194.05,0.0,Active
OBL0006621,CUS004190,Alinma Bank,Personal Loan,145814.3,25842.57,4307.1,5.82,Active
OBL0006622,CUS004190,Riyad Bank,Mortgage,1099203.44,863420.85,16290.96,3.95,Active
OBL0006623,CUS004190,SAB,Personal Loan,172010.01,145529.83,4547.81,8.86,Active
OBL0006624,CUS004190,Bank Albilad,Personal Loan,70404.39,0.0,0.0,7.8,Closed
OBL0006625,CUS004192,Tabby,Tabby,2519.71,0.0,0.0,0.0,Closed
OBL0006626,CUS004193,Tabby,Tabby,3675.24,2181.89,109.09,0.0,Overdue
OBL0006627,CUS004194,SNB,Credit Card,36846.35,10374.87,864.57,27.52,Active
OBL0006628,CUS004195,Bank Albilad,Credit Card,19014.59,18479.21,769.97,19.51,Active
OBL0006629,CUS004196,Tamara,Tamara,1847.99,0.0,0.0,0.0,Closed
OBL0006630,CUS004196,Abdul Latif Jameel Finance,Auto Loan,109627.13,91206.96,2763.85,5.69,Active
OBL0006631,CUS004198,Bank AlJazira,Personal Loan,78292.36,0.0,0.0,5.15,Closed
OBL0006632,CUS004198,SNB,Personal Loan,437619.81,0.0,0.0,3.6,Closed
OBL0006633,CUS004199,Saudi Investment Bank,Personal Loan,42647.91,18114.32,1065.55,8.87,Active
OBL0006634,CUS004199,Tabby,Tabby,1538.23,1375.48,,0.0,Deferred
OBL0006635,CUS004199,Tamara,Tamara,3336.29,1616.93,161.69,0.0,Overdue
OBL0006636,CUS004199,SAB,Personal Loan,13587.88,12916.14,679.8,4.7,Active
OBL0006637,CUS004201,Alinma Bank,Personal Loan,115799.74,0.0,0.0,8.56,Closed
OBL0006638,CUS004202,Tabby,Tabby,3094.54,807.11,35.09,0.0,Active
OBL0006639,CUS004202,SNB,Credit Card,19679.42,19134.17,6378.06,20.95,Active
OBL0006640,CUS004202,Tamara,Tamara,2446.73,0.0,0.0,0.0,Closed
OBL0006641,CUS004203,Abdul Latif Jameel Finance,Auto Loan,88105.53,68721.36,1636.22,4.92,Overdue
OBL0006642,CUS004208,Bank AlJazira,Credit Card,28184.56,0.0,0.0,21.7,Closed
OBL0006643,CUS004208,Tabby,Tabby,1286.0,0.0,0.0,0.0,Closed
OBL0006644,CUS004208,SNB,Auto Loan,46113.22,0.0,0.0,3.21,Closed
OBL0006645,CUS004208,Tamara,Tamara,2580.86,0.0,0.0,0.0,Closed
OBL0006646,CUS004209,Bank Albilad,Auto Loan,83235.75,0.0,0.0,5.83,Closed
OBL0006647,CUS004209,Alinma Bank,Personal Loan,189622.4,111761.15,2599.1,5.46,Active
OBL0006648,CUS004210,Al Rajhi Bank,Mortgage,1598651.82,0.0,0.0,4.75,Closed
OBL0006649,CUS004210,Tabby,Tabby,3170.08,1667.55,46.32,0.0,Active
OBL0006650,CUS004210,Abdul Latif Jameel Finance,Auto Loan,156418.36,8554.74,950.53,4.6,Active
OBL0006651,CUS004210,SNB,Personal Loan,149431.99,0.0,0.0,6.45,Closed
OBL0006652,CUS004211,Tamara,Tamara,837.39,735.7,15.33,0.0,Active
OBL0006653,CUS004211,SNB,Auto Loan,111049.55,0.0,0.0,5.79,Closed
OBL0006654,CUS004211,Riyad Bank,Credit Card,7136.31,5806.71,116.13,21.7,Active
OBL0006655,CUS004212,SAB,Credit Card,774.67,732.18,183.04,21.45,Deferred
OBL0006656,CUS004212,Saudi Investment Bank,Credit Card,339.24,261.69,7.7,26.39,Active
OBL0006657,CUS004212,Tamara,Tamara,4384.35,1861.06,48.98,0.0,Active
OBL0006658,CUS004213,Riyad Bank,Personal Loan,30311.89,9209.51,575.59,6.07,Active
OBL0006659,CUS004213,Tabby,Tabby,4044.96,0.0,0.0,0.0,Closed
OBL0006660,CUS004213,Tamara,Tamara,1701.88,143.29,7.16,0.0,Active
OBL0006661,CUS004213,Alinma Bank,Credit Card,19873.36,2418.53,100.77,28.24,Active
OBL0006662,CUS004214,Tabby,Tabby,2612.2,1678.79,139.9,0.0,Active
OBL0006663,CUS004214,Bank AlJazira,Personal Loan,221066.24,204245.85,40849.17,7.6,Active
OBL0006664,CUS004215,Tamara,Tamara,2917.02,2214.86,147.66,0.0,Overdue
OBL0006665,CUS004215,Alinma Bank,Mortgage,1259686.84,675985.15,25036.49,4.31,Active
OBL0006666,CUS004215,Tabby,Tabby,2392.18,528.35,26.42,0.0,Deferred
OBL0006667,CUS004215,Al Rajhi Bank,Personal Loan,437344.68,220096.97,7099.9,5.35,Active
OBL0006668,CUS004216,Al Rajhi Bank,Credit Card,32165.06,30824.4,1141.64,25.16,Active
OBL0006669,CUS004216,Tamara,Tamara,3215.15,2136.75,36.84,0.0,Active
OBL0006670,CUS004216,Tabby,Tabby,2714.08,2277.93,51.77,0.0,Active
OBL0006671,CUS004216,Riyad Bank,Credit Card,35060.56,6227.81,119.77,19.55,Overdue
OBL0006672,CUS004218,Saudi Investment Bank,Credit Card,42113.68,0.0,0.0,25.36,Closed
OBL0006673,CUS004218,Al Jazirah Auto,Auto Loan,116950.02,102701.61,5135.08,6.64,Active
OBL0006674,CUS004219,Tabby,Tabby,2631.09,264.57,4.56,0.0,Active
OBL0006675,CUS004219,Tabby,Tabby,1831.96,0.0,0.0,0.0,Closed
OBL0006676,CUS004219,Bank Albilad,Mortgage,1990140.28,762595.75,16946.57,2.66,Active
OBL0006677,CUS004219,Bank Albilad,Credit Card,49334.99,46277.95,1714.0,18.88,Active
OBL0006678,CUS004220,Tabby,Tabby,4191.48,955.34,59.71,0.0,Active
OBL0006679,CUS004220,Saudi Investment Bank,Personal Loan,83958.82,64342.04,3217.1,8.85,Active
OBL0006680,CUS004220,Al Rajhi Bank,Auto Loan,60787.89,0.0,0.0,7.3,Closed
OBL0006681,CUS004220,Tabby,Tabby,4238.39,0.0,0.0,0.0,Closed
OBL0006682,CUS004222,Tabby,Tabby,4588.43,0.0,0.0,0.0,Closed
OBL0006683,CUS004223,SAB,Mortgage,1077133.88,698443.84,77604.87,3.07,Overdue
OBL0006684,CUS004225,Tamara,Tamara,4716.56,1650.1,30.56,0.0,Active
OBL0006685,CUS004225,Tamara,Tamara,4773.22,927.41,61.83,0.0,Active
OBL0006686,CUS004225,Tamara,Tamara,4926.02,2493.05,49.86,0.0,Active
OBL0006687,CUS004225,Bank Albilad,Auto Loan,72978.63,22806.42,447.18,3.76,Deferred
OBL0006688,CUS004226,Bank Albilad,Personal Loan,480273.54,219554.7,36592.45,5.41,Active
OBL0006689,CUS004227,Tamara,Tamara,2208.46,0.0,0.0,0.0,Closed
OBL0006690,CUS004227,Saudi Investment Bank,Credit Card,82744.08,0.0,0.0,28.76,Closed
OBL0006691,CUS004228,Tamara,Tamara,4612.34,0.0,0.0,0.0,Closed
OBL0006692,CUS004228,Tabby,Tabby,3084.93,1451.08,32.25,0.0,Active
OBL0006693,CUS004228,Tabby,Tabby,931.46,0.0,0.0,0.0,Closed
OBL0006694,CUS004229,Saudi Investment Bank,Credit Card,17012.41,0.0,0.0,23.49,Closed
OBL0006695,CUS004230,Al Rajhi Bank,Credit Card,28465.7,16874.65,2109.33,23.14,Active
OBL0006696,CUS004230,SNB,Auto Loan,198701.67,73841.86,3210.52,7.07,Active
OBL0006697,CUS004230,Saudi Investment Bank,Personal Loan,401958.16,106607.9,2881.29,4.01,Active
OBL0006698,CUS004230,Alinma Bank,Credit Card,31485.39,30486.92,544.41,20.14,Active
OBL0006699,CUS004231,SAB,Personal Loan,20664.49,12746.57,223.62,8.56,Active
OBL0006700,CUS004231,Saudi Investment Bank,Auto Loan,114726.59,32156.27,4019.53,5.53,Active
OBL0006701,CUS004231,Tamara,Tamara,3185.47,1946.45,52.61,0.0,Active
OBL0006702,CUS004231,Tamara,Tamara,1581.66,1140.37,22.81,0.0,Active
OBL0006703,CUS004233,SAB,Credit Card,57089.23,35850.53,874.4,25.0,Active
OBL0006704,CUS004233,SAB,Mortgage,1591214.57,1046024.02,80463.39,5.47,Active
OBL0006705,CUS004234,Riyad Bank,Personal Loan,68627.83,1692.31,58.36,4.46,Active
OBL0006706,CUS004234,Al Rajhi Bank,Mortgage,1162008.17,0.0,0.0,4.09,Closed
OBL0006707,CUS004234,Tamara,Tamara,4062.83,3592.43,513.2,0.0,Active
OBL0006708,CUS004235,SNB,Auto Loan,151390.06,103483.63,5174.18,7.39,Active
OBL0006709,CUS004236,SNB,Auto Loan,77741.44,0.0,0.0,6.28,Closed
OBL0006710,CUS004236,Saudi Investment Bank,Credit Card,6091.24,0.0,0.0,26.3,Closed
OBL0006711,CUS004238,SNB,Personal Loan,262383.87,213741.32,3749.85,6.67,Active
OBL0006712,CUS004238,Tamara,Tamara,2958.83,1042.83,40.11,0.0,Active
OBL0006713,CUS004238,Tabby,Tabby,2112.12,1279.12,213.19,0.0,Active
OBL0006714,CUS004240,Tamara,Tamara,4920.76,1686.85,38.34,0.0,Active
OBL0006715,CUS004240,Tamara,Tamara,1881.2,1041.1,21.69,0.0,Overdue
OBL0006716,CUS004240,SAB,Credit Card,19271.42,0.0,0.0,28.31,Closed
OBL0006717,CUS004241,Tabby,Tabby,402.17,0.0,0.0,0.0,Closed
OBL0006718,CUS004241,Tabby,Tabby,748.03,0.0,0.0,0.0,Closed
OBL0006719,CUS004241,Tamara,Tamara,3795.25,0.0,0.0,0.0,Closed
OBL0006720,CUS004245,Tamara,Tamara,995.36,250.22,4.31,0.0,Active
OBL0006721,CUS004246,Al Rajhi Bank,Credit Card,20669.3,12606.42,293.17,26.95,Active
OBL0006722,CUS004246,Al Rajhi Bank,Credit Card,13381.17,0.0,0.0,23.16,Closed
OBL0006723,CUS004246,Tabby,Tabby,3958.88,1025.86,39.46,0.0,Active
OBL0006724,CUS004248,Saudi Investment Bank,Personal Loan,80556.49,26476.06,1557.42,8.82,Active
OBL0006725,CUS004248,SNB,Credit Card,24049.24,3715.67,265.41,27.61,Active
OBL0006726,CUS004250,Alinma Bank,Credit Card,41827.46,2635.25,439.21,25.46,Overdue
OBL0006727,CUS004250,SAB,Mortgage,1367187.66,870899.24,21772.48,3.53,Active
OBL0006728,CUS004250,Bank Albilad,Personal Loan,70629.21,24178.56,1272.56,8.27,Active
OBL0006729,CUS004251,SNB,Auto Loan,109815.83,105141.21,2766.87,6.64,Active
OBL0006730,CUS004251,Riyad Bank,Auto Loan,144720.8,140629.6,7031.48,7.2,Overdue
OBL0006731,CUS004251,Bank Albilad,Personal Loan,213493.83,0.0,0.0,8.64,Closed
OBL0006732,CUS004253,SAB,Auto Loan,44088.54,0.0,,5.57,Closed
OBL0006733,CUS004253,Al Rajhi Bank,Auto Loan,109714.15,35471.88,622.31,4.76,Overdue
OBL0006734,CUS004253,SAB,Mortgage,1567647.24,0.0,0.0,4.51,Closed
OBL0006735,CUS004256,SAB,Mortgage,2198225.03,420273.12,7123.27,5.35,Active
OBL0006736,CUS004257,Tabby,Tabby,4502.43,2577.02,50.53,0.0,Active
OBL0006737,CUS004257,Tamara,Tamara,3361.08,0.0,0.0,0.0,Closed
OBL0006738,CUS004257,Saudi Investment Bank,Auto Loan,72918.08,21789.76,506.74,3.17,Active
OBL0006739,CUS004257,SNB,Credit Card,29738.12,0.0,0.0,,Closed
OBL0006740,CUS004258,Riyad Bank,Auto Loan,39809.99,37966.4,2920.49,3.15,Active
OBL0006741,CUS004258,SAB,Personal Loan,80447.94,0.0,0.0,3.59,Closed
OBL0006742,CUS004261,Riyad Bank,Personal Loan,179895.09,105801.15,2580.52,8.82,Active
OBL0006743,CUS004261,Bank AlJazira,Credit Card,17954.23,6595.03,140.32,25.55,Active
